layer,Cota,Cota_MDE_R,Dif_MDE_Ra,UnidadPaisaje
Relevamiento Victoria,5.804,5.98378,0.18,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.674,6.66531,-0.009,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,7.153,6.59465,-0.558,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,4.623,6.02521,1.402,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.27,4.87823,0.608,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,3.86,4.77338,0.913,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.23,4.5841,0.354,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.16,4.58565,0.426,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.5,4.58565,-0.914,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.26,4.65104,0.391,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.26,4.65676,0.397,Humedales de Crestas de Playa
Relevamiento Victoria,5.46,4.65676,-0.803,Humedales de Crestas de Playa
Relevamiento Victoria,3.95,4.61062,0.661,Humedales de Crestas de Playa
Relevamiento Victoria,4.36,4.70998,0.35,Humedales de Crestas de Playa
Relevamiento Victoria,4.42,4.73273,0.313,Humedales de Crestas de Playa
Relevamiento Victoria,4.73,4.7605,0.03,Humedales de Crestas de Playa
Relevamiento Victoria,3.96,4.54023,0.58,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.23,4.5665,0.336,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,3.98,4.57811,0.598,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.48,4.53168,0.052,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,3.87,4.61505,0.745,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.75,4.76554,0.016,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.1,4.67873,0.579,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.76,5.73404,-0.026,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.66,5.66615,1.006,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.5,5.56759,0.068,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,6.07,5.55478,-0.515,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.07,5.48248,1.412,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.01,4.99123,-0.019,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.28,4.99424,-0.286,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.46,4.99258,-0.467,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.74,4.55783,-0.182,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,3.8,4.56739,0.767,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.52,4.63235,0.112,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,3.82,4.62993,0.81,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,6.48,5.18932,-1.291,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.47,5.0984,0.628,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.92,5.40602,-0.514,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.32,5.39937,0.079,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.31,5.25325,0.943,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.82,5.18272,-0.637,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.79,4.94339,-0.847,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,5.89,4.96057,-0.929,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,4.33,4.78825,0.458,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,4.43,4.78901,0.359,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,4.03,4.79664,0.767,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,6.23,5.72842,-0.502,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.6,6.35061,-0.249,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,6.22,6.01709,-0.203,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.49,5.95666,0.467,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.14,5.40759,0.268,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.34,5.36692,0.027,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,6.37,5.11744,-1.253,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.69,5.08682,0.397,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.15,5.12413,-0.026,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.75,5.14192,0.392,Humedales de Crestas de Playa
Relevamiento Victoria,8.517,7.25405,-1.263,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,8.542,7.7396,-0.802,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,8.94,7.90615,-1.034,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,8.68,7.16652,-1.513,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,9.549,7.87596,-1.673,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,9.49,8.68126,-0.809,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,10.619,9.15286,-1.466,Humedales de fajas de espiras del Parana y sus distributarios
Relevamiento Victoria,7.707,7.76167,0.055,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,9.059,7.20181,-1.857,Humedales de albardones y derrames del Parana
Relevamiento Victoria,9.532,7.36208,-2.17,Humedales de albardones y derrames del Parana
Relevamiento Victoria,9.578,7.43414,-2.144,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.148,8.21177,1.064,Humedales de fajas de espiras del Parana y sus distributarios
Relevamiento Victoria,9.135,7.99251,-1.142,Humedales de albardones y derrames del Parana
Relevamiento Victoria,6.945,7.12885,0.184,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.655,7.05807,0.403,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.552,6.44667,0.895,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,7.192,6.87257,-0.319,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.077,7.08582,1.009,Humedales de albardones y derrames del Parana
Relevamiento Victoria,10.798,7.53605,-3.262,Humedales de fajas de espiras del Parana y sus distributarios
Relevamiento Victoria,8.648,7.56179,-1.086,Humedales de fajas de espiras del Parana y sus distributarios
Relevamiento Victoria,7.972,6.84973,-1.122,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.99,6.51835,-1.472,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.133,6.86318,-0.27,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.986,6.42111,-0.565,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.583,5.87812,0.295,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.366,6.66884,0.303,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.534,5.96203,0.428,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.123,5.57726,-0.546,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.563,5.61078,0.048,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.05,5.5176,0.468,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,5.992,5.47475,-0.517,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,6.432,5.48929,-0.943,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,6.171,5.46182,-0.709,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.359,5.27059,-0.088,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,5.909,5.20704,-0.702,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,6.079,6.17981,0.101,Humedales de Crestas de Playa
Relevamiento Victoria,4.96,5.09516,0.135,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,4.92,5.03329,0.113,Humedales de las grandes lagunas de Victoria
